Date,Open,High,Low,Close
"Jul 03, 2014",2384.41,2389.18,2360.54,2375.52
"Jul 04, 2014",2370.25,2374.82,2363.00,2363.00
"Jul 07, 2014",2365.95,2386.83,2364.60,2378.88
"Jul 08, 2014",2386.36,2388.09,2359.47,2360.91
"Jul 09, 2014",2364.92,2365.98,2334.04,2343.39
"Jul 10, 2014",2347.42,2351.04,2317.21,2341.18
"Jul 11, 2014",2343.53,2378.53,2343.53,2372.05
"Jul 14, 2014",2382.61,2390.42,2379.48,2380.36
"Jul 15, 2014",2382.63,2397.79,2376.76,2388.34
"Jul 16, 2014",2390.84,2404.25,2390.84,2397.00
"Jul 17, 2014",2387.31,2403.13,2378.95,2403.13
"Jul 18, 2014",2386.99,2395.75,2378.58,2393.95
"Jul 21, 2014",2398.10,2400.20,2377.84,2390.31
"Jul 22, 2014",2391.59,2412.34,2390.91,2411.61
"Jul 23, 2014",2408.51,2411.03,2394.27,2402.93
"Jul 24, 2014",2407.35,2413.47,2397.67,2409.20
"Jul 25, 2014",2408.27,2414.92,2400.08,2406.32
"Jul 28, 2014",2408.05,2415.57,2399.93,2399.93
"Jul 29, 2014",2404.23,2413.45,2390.99,2390.99
"Jul 30, 2014",2384.11,2388.51,2344.38,2346.51
"Jul 31, 2014",2346.75,2353.63,2320.08,2320.85
"Aug 01, 2014",2325.31,2347.88,2299.68,2341.91
"Aug 04, 2014",2356.94,2366.92,2345.40,2361.56
"Aug 05, 2014",2367.11,2382.31,2356.34,2369.33
"Aug 06, 2014",2357.93,2363.63,2345.07,2362.27
"Aug 07, 2014",2365.66,2366.83,2325.58,2332.73
"Aug 08, 2014",2312.18,2324.78,2299.13,2315.65
"Aug 11, 2014",2333.64,2351.98,2329.00,2351.98
"Aug 12, 2014",2343.37,2351.61,2331.47,2349.48
"Aug 13, 2014",2355.74,2381.74,2345.65,2381.74
"Aug 14, 2014",2380.32,2415.76,2371.67,2415.76
"Aug 18, 2014",2415.31,2453.21,2413.91,2448.73
"Aug 19, 2014",2447.78,2456.01,2434.83,2447.99
"Aug 20, 2014",2441.00,2451.06,2437.94,2451.06
"Aug 21, 2014",2452.81,2459.80,2444.97,2449.87
"Aug 22, 2014",2451.55,2452.07,2432.18,2439.03
"Aug 25, 2014",2448.91,2453.14,2444.38,2449.80
"Aug 26, 2014",2448.80,2473.16,2446.11,2468.76
"Aug 27, 2014",2469.40,2479.74,2459.47,2467.29
"Aug 28, 2014",2459.68,2465.10,2406.61,2421.40
"Aug 29, 2014",2418.86,2431.16,2412.10,2416.97
"Sep 01, 2014",2426.98,2443.14,2424.54,2443.14
"Sep 02, 2014",2453.14,2463.10,2443.83,2463.10
"Sep 03, 2014",2456.29,2521.04,2453.13,2513.96
"Sep 04, 2014",2508.12,2545.59,2506.96,2538.15
"Sep 05, 2014",2534.14,2550.74,2522.84,2541.42
"Sep 08, 2014",2545.58,2559.94,2531.72,2551.47
"Sep 09, 2014",2540.34,2555.57,2535.23,2542.88
"Sep 10, 2014",2536.46,2543.63,2524.77,2536.44
"Sep 11, 2014",2536.01,2546.83,2501.58,2501.58
"Sep 12, 2014",2508.92,2512.24,2497.38,2497.38
"Sep 15, 2014",2470.50,2492.89,2470.08,2489.77
"Sep 16, 2014",2487.26,2506.08,2469.85,2498.48
"Sep 17, 2014",2509.74,2517.46,2505.08,2515.27
"Sep 18, 2014",2510.28,2514.66,2491.46,2503.16
"Sep 19, 2014",2508.65,2544.37,2505.90,2539.60
"Sep 22, 2014",2525.55,2536.81,2515.79,2515.79
"Sep 23, 2014",2520.76,2520.76,2485.29,2485.29
"Sep 24, 2014",2489.81,2500.20,2471.36,2475.05
"Sep 25, 2014",2484.22,2511.34,2464.75,2469.68
"Sep 26, 2014",2465.15,2489.28,2455.57,2484.02
"Sep 29, 2014",2489.39,2510.20,2460.65,2485.51
"Sep 30, 2014",2493.70,2508.43,2485.53,2500.29
"Oct 01, 2014",2490.44,2504.53,2461.32,2462.60
"Oct 02, 2014",2451.13,2451.13,2434.37,2434.37
"Oct 03, 2014",2447.55,2457.39,2444.06,2444.06
"Oct 06, 2014",2458.67,2470.12,2446.89,2446.89
"Oct 07, 2014",2445.08,2449.27,2432.68,2436.39
"Oct 08, 2014",2422.13,2429.26,2409.58,2410.88
"Oct 09, 2014",2433.19,2440.23,2423.27,2424.95
"Oct 10, 2014",2404.85,2415.20,2390.04,2392.62
"Oct 13, 2014",2393.20,2411.59,2391.54,2394.22
"Oct 14, 2014",2397.92,2406.78,2378.64,2402.90
"Oct 15, 2014",2412.23,2416.92,2364.77,2381.76
"Oct 16, 2014",2392.44,2393.34,2353.01,2382.72
"Oct 17, 2014",2386.72,2405.37,2383.76,2401.13
"Oct 20, 2014",2409.26,2410.96,2386.31,2386.61
"Oct 21, 2014",2382.30,2425.13,2379.45,2423.29
"Oct 22, 2014",2436.35,2436.98,2421.36,2429.10
"Oct 23, 2014",2421.51,2442.94,2416.87,2433.84
"Oct 24, 2014",2434.43,2446.49,2421.75,2426.20
"Oct 27, 2014",2443.39,2443.39,2423.50,2437.72
"Oct 28, 2014",2440.36,2456.73,2437.41,2456.73
"Oct 29, 2014",2460.90,2464.38,2440.31,2449.49
"Oct 30, 2014",2443.09,2451.22,2426.11,2441.71
"Oct 31, 2014",2462.75,2471.86,2458.88,2463.68
"Nov 03, 2014",2462.13,2464.80,2453.04,2462.51
"Nov 04, 2014",2452.62,2476.12,2452.46,2462.33
"Nov 05, 2014",2464.12,2475.69,2441.15,2441.56
"Nov 06, 2014",2442.90,2448.12,2427.87,2435.48
"Nov 07, 2014",2430.38,2437.66,2414.14,2417.45
"Nov 10, 2014",2419.73,2421.10,2404.54,2407.05
"Nov 12, 2014",2407.27,2420.28,2402.02,2402.02
"Nov 13, 2014",2407.25,2415.25,2390.21,2393.36
"Nov 14, 2014",2394.32,2419.82,2385.14,2418.40
"Nov 17, 2014",2413.56,2430.47,2412.16,2418.78
"Nov 18, 2014",2421.05,2432.16,2419.51,2431.23
"Nov 19, 2014",2432.90,2433.45,2414.25,2421.67
"Nov 20, 2014",2410.47,2413.09,2392.26,2396.52
"Nov 21, 2014",2400.95,2427.38,2400.42,2418.26
"Nov 24, 2014",2423.67,2438.34,2400.44,2410.65
"Nov 25, 2014",2411.95,2426.15,2398.94,2410.27
"Nov 26, 2014",2412.28,2425.20,2411.77,2420.66
"Nov 27, 2014",2421.24,2429.75,2420.71,2428.35
"Nov 28, 2014",2430.43,2432.64,2415.97,2416.93
"Dec 01, 2014",2404.30,2421.66,2402.78,2417.11
"Dec 02, 2014",2425.24,2447.93,2423.06,2446.32
"Dec 03, 2014",2447.12,2451.09,2441.12,2445.40
"Dec 04, 2014",2448.42,2460.39,2417.21,2417.21
"Dec 05, 2014",2427.19,2446.31,2426.34,2438.42
"Dec 08, 2014",2443.38,2448.37,2425.56,2431.89
"Dec 09, 2014",2420.69,2426.58,2391.86,2398.03
"Dec 10, 2014",2400.29,2407.16,2371.43,2371.43
"Dec 11, 2014",2373.70,2385.10,2363.61,2379.60
"Dec 12, 2014",2379.51,2380.26,2360.00,2360.00
"Dec 15, 2014",2359.66,2369.83,2321.57,2321.57
"Dec 16, 2014",2317.17,2319.70,2248.15,2271.27
"Dec 17, 2014",2269.56,2308.10,2264.74,2288.70
"Dec 18, 2014",2315.66,2331.83,2305.91,2330.83
"Dec 19, 2014",2332.84,2333.42,2299.26,2310.88
"Dec 22, 2014",2312.72,2327.31,2307.99,2321.83
"Dec 23, 2014",2317.66,2333.55,2317.51,2323.04
"Dec 29, 2014",2329.12,2332.01,2292.90,2302.59
"Dec 30, 2014",2312.26,2315.94,2292.41,2315.94
"Jan 02, 2015",2323.30,2323.93,2306.40,2309.39
"Jan 05, 2015",2304.64,2307.52,2264.75,2264.75
"Jan 07, 2015",2273.35,2320.40,2267.02,2307.46
"Jan 08, 2015",2317.92,2361.48,2317.62,2361.48
"Jan 09, 2015",2357.49,2360.31,2329.68,2337.21
"Jan 12, 2015",2336.38,2349.43,2317.18,2330.04
"Jan 13, 2015",2327.62,2376.33,2327.53,2367.65
"Jan 14, 2015",2349.17,2351.04,2324.22,2336.66
"Jan 15, 2015",2349.68,2353.28,2259.09,2265.21
"Jan 16, 2015",2254.33,2273.11,2225.93,2252.33
"Jan 19, 2015",2256.97,2265.61,2232.01,2255.12
"Jan 20, 2015",2265.71,2275.27,2242.42,2242.42
"Jan 21, 2015",2249.92,2287.86,2245.26,2287.86
"Jan 22, 2015",2292.99,2326.60,2292.74,2319.45
"Jan 23, 2015",2322.49,2334.65,2315.14,2319.59
"Jan 26, 2015",2305.30,2313.08,2292.12,2307.29
"Jan 27, 2015",2313.16,2332.78,2296.03,2309.86
"Jan 28, 2015",2318.69,2331.89,2296.26,2319.18
"Jan 29, 2015",2321.40,2346.48,2312.80,2340.77
"Jan 30, 2015",2345.43,2350.44,2335.20,2341.00
"Feb 02, 2015",2344.22,2350.55,2307.78,2330.14
"Feb 03, 2015",2333.87,2343.18,2316.67,2335.42
"Feb 04, 2015",2337.00,2341.68,2327.49,2341.68
"Feb 05, 2015",2337.47,2341.58,2324.81,2341.58
"Feb 06, 2015",2344.11,2356.42,2340.11,2354.47
"Feb 09, 2015",2347.74,2350.31,2331.72,2339.79
"Feb 10, 2015",2342.25,2351.08,2337.28,2340.12
"Feb 11, 2015",2345.33,2346.36,2321.56,2323.50
"Feb 12, 2015",2329.33,2343.94,2324.38,2338.37
"Feb 13, 2015",2344.81,2346.95,2335.86,2346.95
"Feb 16, 2015",2350.22,2366.45,2350.09,2362.00
"Feb 17, 2015",2360.91,2368.17,2351.81,2360.31
"Feb 18, 2015",2369.74,2371.42,2346.71,2346.71
"Feb 19, 2015",2351.85,2358.28,2342.45,2348.06
"Feb 20, 2015",2349.94,2355.73,2344.31,2348.94
"Feb 23, 2015",2359.47,2365.58,2354.46,2365.58
"Feb 24, 2015",2364.12,2366.27,2346.30,2363.61
"Feb 25, 2015",2366.87,2369.24,2350.07,2354.65
"Feb 26, 2015",2350.47,2361.01,2345.31,2361.01
"Feb 27, 2015",2361.45,2368.58,2355.17,2367.10
"Mar 02, 2015",2371.78,2373.03,2349.94,2358.25
"Mar 03, 2015",2354.20,2357.91,2323.09,2323.09
"Mar 04, 2015",2323.71,2343.50,2307.09,2338.00
"Mar 05, 2015",2346.01,2359.92,2346.01,2355.75
"Mar 06, 2015",2358.87,2361.73,2340.36,2345.93
"Mar 09, 2015",2341.26,2357.32,2337.28,2344.12
"Mar 10, 2015",2343.04,2347.52,2312.55,2312.96
"Mar 11, 2015",2317.97,2325.54,2309.01,2325.12
"Mar 12, 2015",2334.70,2336.81,2318.23,2329.81
"Mar 13, 2015",2329.03,2330.76,2297.37,2303.40
"Mar 16, 2015",2306.79,2317.87,2301.25,2311.04
"Mar 17, 2015",2315.57,2339.17,2311.04,2330.39
"Mar 18, 2015",2333.12,2348.91,2332.43,2344.36
"Mar 19, 2015",2352.78,2384.78,2352.78,2384.78
"Mar 20, 2015",2387.65,2411.05,2383.97,2407.70
"Mar 23, 2015",2410.35,2414.39,2393.51,2414.39
"Mar 24, 2015",2405.98,2414.78,2399.83,2412.32
"Mar 25, 2015",2408.49,2413.20,2395.02,2395.40
"Mar 26, 2015",2383.55,2388.93,2372.07,2376.39
"Mar 27, 2015",2379.49,2389.83,2373.18,2373.18
"Mar 30, 2015",2383.57,2400.30,2383.56,2396.44
"Mar 31, 2015",2394.45,2403.11,2384.93,2395.94
"Apr 01, 2015",2390.61,2401.28,2388.15,2392.70
"Apr 02, 2015",2394.37,2400.89,2388.50,2400.65
"Apr 07, 2015",2407.50,2431.60,2405.10,2420.78
"Apr 08, 2015",2422.16,2432.94,2419.01,2424.82
"Apr 09, 2015",2423.81,2441.89,2423.16,2441.89
"Apr 10, 2015",2443.83,2451.52,2434.95,2443.62
"Apr 13, 2015",2441.37,2444.53,2433.40,2442.47
"Apr 14, 2015",2441.59,2442.98,2424.39,2434.89
"Apr 15, 2015",2432.55,2475.59,2432.55,2475.33
"Apr 16, 2015",2476.35,2503.65,2476.35,2503.65
"Apr 17, 2015",2500.19,2512.67,2463.96,2463.96
"Apr 20, 2015",2468.91,2510.26,2468.91,2505.34
"Apr 21, 2015",2513.88,2528.43,2498.52,2509.50
"Apr 22, 2015",2510.36,2526.18,2500.87,2520.38
"Apr 23, 2015",2529.38,2534.00,2506.45,2522.78
"Apr 24, 2015",2524.02,2531.29,2508.31,2519.20
"Apr 27, 2015",2520.88,2558.58,2518.99,2549.40
"Apr 28, 2015",2547.24,2557.19,2539.80,2548.98
"Apr 29, 2015",2549.16,2556.40,2516.77,2521.57
"Apr 30, 2015",2518.69,2529.38,2508.27,2514.63
"May 04, 2015",2519.97,2536.86,2517.05,2523.09
"May 05, 2015",2523.00,2528.14,2499.51,2507.95
"May 06, 2015",2503.35,2526.50,2498.76,2524.54
"May 07, 2015",2522.86,2527.64,2495.31,2522.61
"May 08, 2015",2525.11,2555.79,2525.11,2546.78
"May 11, 2015",2546.05,2547.78,2535.10,2535.10
"May 12, 2015",2537.79,2542.65,2511.20,2542.65
"May 13, 2015",2537.11,2550.84,2533.78,2540.26
"May 14, 2015",2535.55,2536.72,2512.65,2513.58
"May 15, 2015",2515.54,2528.07,2511.79,2514.84
"May 18, 2015",2521.14,2534.16,2515.08,2523.59
"May 19, 2015",2525.73,2537.53,2522.17,2523.35
"May 20, 2015",2524.07,2524.07,2501.33,2521.07
"May 21, 2015",2518.85,2526.83,2508.80,2524.83
"May 22, 2015",2522.37,2523.43,2505.41,2516.76
"May 25, 2015",2501.45,2501.45,2462.61,2473.17
"May 26, 2015",2459.98,2470.04,2447.05,2448.81
"May 27, 2015",2451.44,2461.84,2439.99,2460.74
"May 28, 2015",2462.81,2463.12,2441.15,2441.15
"May 29, 2015",2442.55,2458.64,2437.81,2437.81
"Jun 01, 2015",2441.39,2449.64,2430.10,2437.09
"Jun 02, 2015",2437.04,2437.04,2405.78,2408.73
"Jun 03, 2015",2411.41,2415.52,2386.07,2388.93
"Jun 05, 2015",2387.28,2387.28,2361.62,2365.58
"Jun 08, 2015",2365.68,2375.28,2354.26,2354.26
"Jun 09, 2015",2356.16,2372.94,2338.65,2338.65
"Jun 10, 2015",2339.70,2388.16,2338.84,2384.49
"Jun 11, 2015",2387.95,2393.72,2377.41,2383.87
"Jun 12, 2015",2384.63,2384.63,2358.73,2358.73
"Jun 15, 2015",2353.17,2372.20,2346.76,2358.03
"Jun 16, 2015",2356.77,2363.14,2347.51,2356.77
"Jun 17, 2015",2357.51,2368.57,2316.85,2321.39
"Jun 18, 2015",2315.57,2335.94,2304.33,2334.36
"Jun 19, 2015",2328.66,2331.87,2299.35,2299.35
"Jun 22, 2015",2312.13,2352.58,2312.13,2350.09
"Jun 23, 2015",2355.85,2361.06,2341.26,2341.26
"Jun 24, 2015",2340.37,2352.56,2332.76,2348.97
"Jun 25, 2015",2345.61,2369.41,2344.59,2354.74
"Jun 26, 2015",2352.13,2352.73,2333.82,2333.82
"Jun 29, 2015",2285.50,2303.38,2246.47,2291.23
"Jun 30, 2015",2288.77,2325.34,2283.13,2317.84
"Jul 01, 2015",2320.06,2334.15,2293.03,2293.03
"Jul 02, 2015",2298.50,2307.90,2285.41,2294.37
"Jul 03, 2015",2295.87,2299.45,2264.91,2278.17
"Jul 06, 2015",2263.47,2279.27,2249.00,2272.09
"Jul 07, 2015",2272.83,2286.31,2218.25,2218.64
"Jul 08, 2015",2219.58,2229.92,2203.06,2216.39
"Jul 09, 2015",2219.76,2230.65,2210.14,2230.65
"Jul 10, 2015",2244.68,2279.19,2240.97,2270.84
"Jul 13, 2015",2275.22,2289.16,2263.44,2269.00
"Jul 14, 2015",2269.40,2270.06,2247.96,2259.98
"Jul 15, 2015",2262.78,2264.17,2240.78,2257.62
"Jul 16, 2015",2264.61,2298.54,2259.34,2298.54
"Jul 17, 2015",2300.10,2303.66,2281.13,2285.03
"Jul 20, 2015",2282.98,2288.47,2244.30,2244.63
"Jul 21, 2015",2249.27,2257.91,2228.47,2249.67
"Jul 22, 2015",2247.23,2247.23,2182.34,2185.83
"Jul 23, 2015",2175.41,2202.60,2170.00,2200.84
"Jul 24, 2015",2195.82,2208.43,2183.02,2187.67
"Jul 27, 2015",2190.80,2193.31,2158.69,2189.08
"Jul 28, 2015",2192.86,2209.13,2190.46,2194.24
"Jul 29, 2015",2200.40,2236.20,2192.17,2212.02
"Jul 30, 2015",2216.29,2224.30,2180.60,2188.92
"Jul 31, 2015",2193.59,2227.51,2184.81,2227.51
"Aug 03, 2015",2221.27,2231.97,2216.55,2230.28
"Aug 04, 2015",2228.64,2231.86,2216.04,2227.98
"Aug 05, 2015",2228.26,2258.62,2224.80,2258.62
"Aug 06, 2015",2241.44,2241.44,2188.54,2196.22
"Aug 07, 2015",2196.01,2211.09,2188.72,2196.78
"Aug 10, 2015",2203.61,2222.25,2197.04,2222.25
"Aug 11, 2015",2221.86,2237.35,2212.88,2219.57
"Aug 12, 2015",2217.08,2217.08,2182.62,2200.08
"Aug 13, 2015",2203.68,2226.91,2203.68,2224.74
"Aug 14, 2015",2224.61,2234.45,2193.79,2198.22
"Aug 17, 2015",2200.35,2205.62,2169.82,2174.11
"Aug 18, 2015",2171.63,2179.62,2160.07,2169.59
"Aug 19, 2015",2179.98,2194.79,2167.16,2192.14
"Aug 20, 2015",2189.96,2206.93,2183.58,2200.86
"Aug 21, 2015",2181.55,2196.20,2167.62,2179.73
"Aug 24, 2015",2139.45,2139.45,2014.69,2056.38
"Aug 25, 2015",2053.54,2112.09,2049.22,2070.56
"Aug 26, 2015",2054.43,2082.36,2046.62,2074.49
"Aug 27, 2015",2091.04,2118.29,2091.04,2117.83
"Aug 28, 2015",2126.23,2145.12,2108.53,2145.12
"Aug 31, 2015",2142.45,2163.71,2131.09,2163.71
"Sep 01, 2015",2149.00,2149.00,2111.20,2115.75
"Sep 02, 2015",2119.03,2124.52,2106.99,2107.58
"Sep 03, 2015",2115.73,2156.71,2115.73,2155.07
"Sep 04, 2015",2150.62,2153.70,2131.59,2146.47
"Sep 07, 2015",2154.74,2162.86,2132.36,2132.36
"Sep 08, 2015",2137.37,2153.52,2133.73,2135.15
"Sep 09, 2015",2153.54,2168.98,2142.53,2142.53
"Sep 10, 2015",2140.69,2184.96,2139.25,2184.96
"Sep 11, 2015",2185.48,2194.72,2178.80,2185.46
"Sep 14, 2015",2175.24,2183.71,2163.73,2183.05
"Sep 15, 2015",2182.07,2187.22,2170.87,2185.88
"Sep 16, 2015",2187.90,2192.36,2168.89,2181.80
"Sep 17, 2015",2179.71,2202.05,2177.94,2199.46
"Sep 18, 2015",2199.43,2199.43,2148.57,2168.19
"Sep 21, 2015",2166.54,2180.91,2162.07,2178.27
"Sep 22, 2015",2178.38,2181.98,2131.39,2137.88
"Sep 23, 2015",2128.39,2139.45,2102.51,2106.80
"Sep 24, 2015",2110.49,2120.15,2070.21,2082.95
"Sep 25, 2015",2093.29,2107.52,2087.66,2091.73
"Sep 28, 2015",2092.84,2097.68,2054.20,2059.41
"Sep 29, 2015",2031.63,2050.89,2008.92,2043.00
"Sep 30, 2015",2052.89,2067.06,2042.23,2066.37
"Oct 01, 2015",2074.84,2078.07,2043.05,2049.93
"Oct 02, 2015",2053.15,2061.12,2025.98,2036.32
"Oct 05, 2015",2046.23,2095.95,2046.23,2088.27
"Oct 06, 2015",2089.63,2109.58,2079.12,2102.87
"Oct 07, 2015",2106.04,2116.03,2092.35,2110.39
"Oct 08, 2015",2104.00,2131.35,2096.24,2126.48
"Oct 09, 2015",2129.49,2147.11,2129.03,2143.28
"Oct 12, 2015",2147.86,2152.93,2125.08,2133.56
"Oct 13, 2015",2129.58,2129.58,2108.16,2123.43
"Oct 14, 2015",2115.39,2136.06,2105.46,2118.97
"Oct 15, 2015",2125.36,2142.00,2125.36,2136.42
"Oct 16, 2015",2146.31,2152.37,2121.94,2121.94
"Oct 19, 2015",2124.66,2134.36,2107.63,2111.04
"Oct 20, 2015",2108.15,2119.62,2103.26,2116.81
"Oct 21, 2015",2119.00,2122.06,2100.66,2105.65
"Oct 22, 2015",2101.44,2116.42,2094.40,2106.27
"Oct 23, 2015",2108.45,2123.32,2103.20,2107.43
"Oct 26, 2015",2093.76,2125.08,2087.42,2110.74
"Oct 27, 2015",2108.50,2114.54,2099.70,2113.06
"Oct 28, 2015",2108.61,2108.61,2093.71,2105.63
"Oct 29, 2015",2098.37,2102.64,2054.34,2059.34
"Oct 30, 2015",2059.50,2064.57,2042.72,2060.03
"Nov 02, 2015",2061.56,2081.58,2055.00,2077.09
"Nov 03, 2015",2079.14,2083.74,2060.15,2061.38
"Nov 04, 2015",2063.18,2082.64,2052.25,2063.08
"Nov 05, 2015",2058.67,2063.97,2041.24,2041.24
"Nov 06, 2015",2040.32,2044.87,2015.31,2019.78
"Nov 09, 2015",2023.65,2028.66,1997.23,2012.97
"Nov 10, 2015",2012.57,2033.20,2004.70,2021.92
"Nov 12, 2015",2029.20,2036.53,2004.30,2013.67
"Nov 13, 2015",2006.62,2011.12,1977.99,1978.87
"Nov 16, 2015",1972.90,1984.91,1960.36,1971.43
"Nov 17, 2015",1973.98,2010.86,1973.98,2007.62
"Nov 18, 2015",2004.13,2026.35,1993.37,2023.98
"Nov 19, 2015",2033.94,2033.94,2005.91,2009.73
"Nov 20, 2015",2011.70,2025.06,2009.40,2021.99
"Nov 23, 2015",2018.63,2018.63,1959.84,1982.57
"Nov 24, 2015",1983.03,1984.11,1929.84,1943.99
"Nov 25, 2015",1947.12,1964.07,1934.58,1943.30
"Nov 26, 2015",1945.77,1964.64,1944.45,1963.89
"Nov 27, 2015",1962.26,1962.26,1931.30,1936.05
"Nov 30, 2015",1934.54,1943.86,1919.88,1925.72
"Dec 01, 2015",1930.20,1944.65,1918.39,1923.94
"Dec 02, 2015",1921.82,1924.12,1875.13,1886.50
"Dec 03, 2015",1884.46,1902.10,1862.52,1867.96
"Dec 04, 2015",1858.40,1868.24,1807.89,1868.24
"Dec 07, 2015",1870.57,1890.72,1863.06,1864.92
"Dec 08, 2015",1862.91,1877.22,1811.23,1814.88
"Dec 09, 2015",1816.59,1823.34,1769.60,1773.21
"Dec 10, 2015",1775.94,1810.02,1775.94,1798.86
"Dec 11, 2015",1811.51,1825.03,1755.66,1757.37
"Dec 14, 2015",1759.14,1769.51,1745.97,1754.74
"Dec 15, 2015",1757.73,1778.37,1757.42,1771.99
"Dec 16, 2015",1775.68,1811.64,1770.59,1803.68
"Dec 17, 2015",1808.52,1864.69,1808.52,1840.57
"Dec 18, 2015",1832.70,1869.75,1825.35,1858.87
"Dec 21, 2015",1854.45,1877.28,1851.00,1866.19
"Dec 22, 2015",1866.89,1876.86,1854.50,1873.78
"Dec 23, 2015",1880.50,1887.49,1873.16,1879.75
"Dec 28, 2015",1874.62,1881.95,1869.91,1876.33
"Dec 29, 2015",1879.39,1907.91,1879.39,1893.32
"Dec 30, 2015",1891.75,1899.60,1858.61,1859.15
"Jan 04, 2016",1832.40,1832.40,1799.78,1804.42
"Jan 05, 2016",1811.27,1819.82,1777.00,1792.01
"Jan 07, 2016",1763.59,1766.85,1739.78,1745.46
"Jan 08, 2016",1750.93,1758.19,1715.08,1725.14
"Jan 11, 2016",1721.38,1727.15,1698.68,1703.78
"Jan 12, 2016",1712.16,1756.44,1712.16,1750.51
"Jan 13, 2016",1758.21,1784.09,1756.88,1772.48
"Jan 14, 2016",1760.50,1776.96,1737.47,1776.96
"Jan 15, 2016",1766.35,1769.67,1734.87,1734.87
"Jan 18, 2016",1712.35,1725.11,1678.78,1679.22
"Jan 19, 2016",1694.97,1716.76,1692.52,1692.52
"Jan 20, 2016",1680.19,1711.54,1657.66,1674.57
"Jan 21, 2016",1682.42,1710.20,1657.43,1683.81
"Jan 22, 2016",1696.79,1730.10,1696.79,1727.22
"Jan 25, 2016",1730.44,1738.16,1716.86,1729.62
"Jan 26, 2016",1714.31,1728.32,1705.89,1713.36
